datetime,CZCE.TA005.open,CZCE.TA005.high,CZCE.TA005.low,CZCE.TA005.close,CZCE.TA005.volume,CZCE.TA005.open_oi,CZCE.TA005.close_oi
2019-11-22 13:56:00.000000000,4794.0,4794.0,4790.0,4792.0,674,595716,596200
2019-11-22 13:57:00.000000000,4792.0,4792.0,4788.0,4788.0,228,596200,596402
2019-11-22 13:58:00.000000000,4788.0,4790.0,4786.0,4790.0,836,596402,596904
2019-11-22 13:59:00.000000000,4790.0,4790.0,4788.0,4788.0,40,596904,596898
2019-11-22 14:00:00.000000000,4788.0,4792.0,4788.0,4792.0,298,596898,596772
2019-11-22 14:01:00.000000000,4792.0,4792.0,4790.0,4792.0,344,596772,596630
2019-11-22 14:02:00.000000000,4792.0,4794.0,4792.0,4792.0,166,596630,596612
2019-11-22 14:03:00.000000000,4792.0,4794.0,4788.0,4790.0,116,596612,596642
2019-11-22 14:04:00.000000000,4790.0,4792.0,4788.0,4790.0,196,596642,596688
2019-11-22 14:05:00.000000000,4790.0,4792.0,4790.0,4792.0,680,596688,596430
2019-11-22 14:06:00.000000000,4792.0,4792.0,4792.0,4792.0,162,596430,596406
2019-11-22 14:07:00.000000000,4792.0,4792.0,4790.0,4792.0,496,596406,596144
2019-11-22 14:08:00.000000000,4792.0,4794.0,4792.0,4794.0,626,596144,596398
2019-11-22 14:09:00.000000000,4794.0,4794.0,4792.0,4792.0,230,596398,596412
2019-11-22 14:10:00.000000000,4792.0,4794.0,4792.0,4792.0,558,596412,596574
2019-11-22 14:11:00.000000000,4792.0,4794.0,4790.0,4792.0,82,596574,596562
2019-11-22 14:12:00.000000000,4792.0,4792.0,4790.0,4790.0,30,596562,596554
2019-11-22 14:13:00.000000000,4790.0,4792.0,4790.0,4792.0,180,596554,596538
2019-11-22 14:14:00.000000000,4792.0,4792.0,4790.0,4792.0,306,596538,596550
2019-11-22 14:15:00.000000000,4792.0,4794.0,4790.0,4790.0,98,596550,596580
2019-11-22 14:16:00.000000000,4790.0,4794.0,4790.0,4794.0,214,596580,596680
2019-11-22 14:17:00.000000000,4794.0,4794.0,4792.0,4794.0,666,596680,596920
2019-11-22 14:18:00.000000000,4794.0,4794.0,4792.0,4794.0,74,596920,596900
2019-11-22 14:19:00.000000000,4794.0,4794.0,4792.0,4794.0,304,596900,597106
2019-11-22 14:20:00.000000000,4794.0,4794.0,4792.0,4794.0,322,597106,597240
2019-11-22 14:21:00.000000000,4794.0,4794.0,4792.0,4792.0,326,597240,597348
2019-11-22 14:22:00.000000000,4792.0,4794.0,4792.0,4794.0,578,597348,597512
2019-11-22 14:23:00.000000000,4794.0,4796.0,4792.0,4796.0,346,597512,597440
2019-11-22 14:24:00.000000000,4796.0,4796.0,4792.0,4794.0,396,597440,597598
2019-11-22 14:25:00.000000000,4794.0,4794.0,4792.0,4792.0,108,597598,597520
2019-11-22 14:26:00.000000000,4792.0,4792.0,4790.0,4790.0,372,597520,597438
2019-11-22 14:27:00.000000000,4790.0,4794.0,4790.0,4792.0,648,597438,597652
2019-11-22 14:28:00.000000000,4792.0,4796.0,4792.0,4796.0,228,597652,597516
2019-11-22 14:29:00.000000000,4796.0,4798.0,4794.0,4796.0,946,597516,597244
2019-11-22 14:30:00.000000000,4796.0,4798.0,4796.0,4798.0,418,597244,597246
2019-11-22 14:31:00.000000000,4798.0,4798.0,4796.0,4798.0,72,597246,597240
2019-11-22 14:32:00.000000000,4798.0,4798.0,4794.0,4796.0,92,597240,597244
2019-11-22 14:33:00.000000000,4796.0,4798.0,4796.0,4796.0,376,597244,597234
2019-11-22 14:34:00.000000000,4796.0,4798.0,4796.0,4798.0,310,597234,597184
2019-11-22 14:35:00.000000000,4798.0,4798.0,4794.0,4796.0,630,597184,597286
2019-11-22 14:36:00.000000000,4796.0,4798.0,4794.0,4796.0,96,597286,597282
2019-11-22 14:37:00.000000000,4796.0,4798.0,4794.0,4794.0,334,597282,597426
2019-11-22 14:38:00.000000000,4794.0,4794.0,4792.0,4792.0,240,597426,597398
2019-11-22 14:39:00.000000000,4792.0,4794.0,4790.0,4792.0,320,597398,597362
2019-11-22 14:40:00.000000000,4792.0,4792.0,4786.0,4788.0,2790,597362,596950
2019-11-22 14:41:00.000000000,4788.0,4790.0,4788.0,4788.0,1194,596950,596912
2019-11-22 14:42:00.000000000,4788.0,4790.0,4788.0,4788.0,216,596912,596878
2019-11-22 14:43:00.000000000,4788.0,4790.0,4788.0,4790.0,240,596878,596924
2019-11-22 14:44:00.000000000,4790.0,4790.0,4788.0,4790.0,308,596924,596898
2019-11-22 14:45:00.000000000,4790.0,4790.0,4788.0,4790.0,358,596898,596932
2019-11-22 14:46:00.000000000,4790.0,4792.0,4790.0,4790.0,178,596932,596960
2019-11-22 14:47:00.000000000,4790.0,4792.0,4788.0,4788.0,478,596960,596858
2019-11-22 14:48:00.000000000,4788.0,4790.0,4786.0,4786.0,1928,596858,597456
2019-11-22 14:49:00.000000000,4786.0,4790.0,4786.0,4790.0,250,597456,597360
2019-11-22 14:50:00.000000000,4790.0,4790.0,4786.0,4788.0,282,597360,597370
2019-11-22 14:51:00.000000000,4788.0,4790.0,4788.0,4788.0,426,597370,597094
2019-11-22 14:52:00.000000000,4788.0,4788.0,4786.0,4786.0,324,597094,596942
2019-11-22 14:53:00.000000000,4786.0,4788.0,4784.0,4786.0,546,596942,596876
2019-11-22 14:54:00.000000000,4786.0,4788.0,4786.0,4786.0,174,596876,596938
2019-11-22 14:55:00.000000000,4786.0,4788.0,4786.0,4788.0,476,596938,596842
2019-11-22 14:56:00.000000000,4788.0,4788.0,4786.0,4788.0,130,596842,596772
2019-11-22 14:57:00.000000000,4788.0,4788.0,4786.0,4788.0,468,596772,596568
2019-11-22 14:58:00.000000000,4788.0,4790.0,4786.0,4790.0,1532,596568,596638
2019-11-22 14:59:00.000000000,4790.0,4792.0,4788.0,4790.0,1652,596638,596202
2019-11-22 21:00:00.000000000,4796.0,4796.0,4792.0,4796.0,1096,596202,596446
2019-11-22 21:01:00.000000000,4796.0,4798.0,4794.0,4798.0,724,596446,596218
2019-11-22 21:02:00.000000000,4798.0,4802.0,4796.0,4800.0,1002,596218,595982
2019-11-22 21:03:00.000000000,4800.0,4802.0,4794.0,4794.0,1338,595982,596266
2019-11-22 21:04:00.000000000,4794.0,4798.0,4794.0,4796.0,388,596266,596304
2019-11-22 21:05:00.000000000,4796.0,4798.0,4794.0,4796.0,414,596304,596360
2019-11-22 21:06:00.000000000,4796.0,4798.0,4794.0,4796.0,198,596360,596298
2019-11-22 21:07:00.000000000,4796.0,4798.0,4794.0,4796.0,554,596298,596404
2019-11-22 21:08:00.000000000,4796.0,4798.0,4794.0,4796.0,90,596404,596402
2019-11-22 21:09:00.000000000,4796.0,4796.0,4794.0,4796.0,146,596402,596344
2019-11-22 21:10:00.000000000,4796.0,4798.0,4794.0,4798.0,342,596344,596218
2019-11-22 21:11:00.000000000,4798.0,4798.0,4796.0,4798.0,170,596218,596188
2019-11-22 21:12:00.000000000,4798.0,4798.0,4792.0,4794.0,724,596188,596494
2019-11-22 21:13:00.000000000,4794.0,4796.0,4786.0,4790.0,1382,596494,596968
2019-11-22 21:14:00.000000000,4790.0,4792.0,4790.0,4790.0,1044,596968,596984
2019-11-22 21:15:00.000000000,4790.0,4796.0,4788.0,4794.0,662,596984,596748
2019-11-22 21:16:00.000000000,4794.0,4794.0,4792.0,4794.0,68,596748,596728
2019-11-22 21:17:00.000000000,4794.0,4796.0,4792.0,4792.0,148,596728,596678
2019-11-22 21:18:00.000000000,4792.0,4796.0,4792.0,4794.0,112,596678,596620
2019-11-22 21:19:00.000000000,4794.0,4796.0,4792.0,4794.0,136,596620,596704
2019-11-22 21:20:00.000000000,4794.0,4794.0,4792.0,4792.0,102,596704,596706
2019-11-22 21:21:00.000000000,4792.0,4796.0,4792.0,4796.0,60,596706,596694
2019-11-22 21:22:00.000000000,4796.0,4796.0,4794.0,4794.0,40,596694,596680
2019-11-22 21:23:00.000000000,4794.0,4798.0,4794.0,4796.0,350,596680,596466
2019-11-22 21:24:00.000000000,4796.0,4798.0,4796.0,4796.0,184,596466,596570
2019-11-22 21:25:00.000000000,4796.0,4798.0,4794.0,4796.0,102,596570,596584
2019-11-22 21:26:00.000000000,4796.0,4796.0,4794.0,4796.0,52,596584,596592
2019-11-22 21:27:00.000000000,4796.0,4796.0,4794.0,4796.0,116,596592,596588
2019-11-22 21:28:00.000000000,4796.0,4798.0,4794.0,4798.0,102,596588,596582
2019-11-22 21:29:00.000000000,4798.0,4798.0,4796.0,4796.0,30,596582,596578
2019-11-22 21:30:00.000000000,4796.0,4798.0,4796.0,4798.0,422,596578,596688
2019-11-22 21:31:00.000000000,4798.0,4798.0,4798.0,4798.0,220,596688,596632
2019-11-22 21:32:00.000000000,4798.0,4798.0,4796.0,4798.0,276,596632,596546
2019-11-22 21:33:00.000000000,4798.0,4800.0,4796.0,4798.0,106,596546,596534
2019-11-22 21:34:00.000000000,4798.0,4798.0,4796.0,4798.0,300,596534,596358
2019-11-22 21:35:00.000000000,4798.0,4800.0,4798.0,4800.0,124,596358,596358
2019-11-22 21:36:00.000000000,4800.0,4800.0,4798.0,4798.0,508,596358,596748
2019-11-22 21:37:00.000000000,4798.0,4800.0,4796.0,4798.0,162,596748,596722
2019-11-22 21:38:00.000000000,4798.0,4800.0,4798.0,4800.0,418,596722,596470
2019-11-22 21:39:00.000000000,4800.0,4800.0,4798.0,4800.0,32,596470,596454
2019-11-22 21:40:00.000000000,4800.0,4800.0,4798.0,4800.0,48,596454,596436
2019-11-22 21:41:00.000000000,4800.0,4800.0,4798.0,4800.0,152,596436,596386
2019-11-22 21:42:00.000000000,4800.0,4800.0,4798.0,4798.0,24,596386,596392
2019-11-22 21:43:00.000000000,4798.0,4800.0,4798.0,4798.0,54,596392,596386
2019-11-22 21:44:00.000000000,4798.0,4800.0,4798.0,4798.0,132,596386,596380
2019-11-22 21:45:00.000000000,4798.0,4800.0,4798.0,4800.0,52,596380,596346
2019-11-22 21:46:00.000000000,4800.0,4802.0,4800.0,4802.0,554,596346,596282
2019-11-22 21:47:00.000000000,4802.0,4804.0,4800.0,4802.0,472,596282,596144
2019-11-22 21:48:00.000000000,4802.0,4804.0,4802.0,4802.0,272,596144,596082
2019-11-22 21:49:00.000000000,4802.0,4802.0,4800.0,4802.0,540,596082,596042
2019-11-22 21:50:00.000000000,4802.0,4802.0,4800.0,4802.0,94,596042,596034
2019-11-22 21:51:00.000000000,4802.0,4802.0,4800.0,4802.0,172,596034,596026
2019-11-22 21:52:00.000000000,4802.0,4802.0,4800.0,4802.0,170,596026,595940
2019-11-22 21:53:00.000000000,4802.0,4806.0,4802.0,4802.0,488,595940,595822
2019-11-22 21:54:00.000000000,4802.0,4808.0,4802.0,4808.0,2002,595822,595238
2019-11-22 21:55:00.000000000,4808.0,4808.0,4804.0,4808.0,638,595238,595164
