datetime,CZCE.CF001.open,CZCE.CF001.high,CZCE.CF001.low,CZCE.CF001.close,CZCE.CF001.volume,CZCE.CF001.open_oi,CZCE.CF001.close_oi
2019-09-20 21:37:00.000000000,12940.0,12945.0,12935.0,12945.0,340,542440,542500
2019-09-20 21:38:00.000000000,12945.0,12945.0,12935.0,12935.0,438,542500,542514
2019-09-20 21:39:00.000000000,12935.0,12940.0,12935.0,12940.0,80,542514,542524
2019-09-20 21:40:00.000000000,12940.0,12940.0,12930.0,12935.0,704,542524,542618
2019-09-20 21:41:00.000000000,12935.0,12940.0,12930.0,12935.0,486,542618,542668
2019-09-20 21:42:00.000000000,12935.0,12935.0,12925.0,12925.0,338,542668,542736
2019-09-20 21:43:00.000000000,12925.0,12935.0,12925.0,12935.0,462,542736,542670
2019-09-20 21:44:00.000000000,12935.0,12935.0,12930.0,12930.0,56,542670,542674
2019-09-20 21:45:00.000000000,12930.0,12935.0,12930.0,12930.0,46,542674,542664
2019-09-20 21:46:00.000000000,12930.0,12930.0,12930.0,12930.0,40,542664,542664
2019-09-20 21:47:00.000000000,12930.0,12935.0,12930.0,12935.0,54,542664,542698
2019-09-20 21:48:00.000000000,12935.0,12935.0,12930.0,12935.0,76,542698,542694
2019-09-20 21:49:00.000000000,12935.0,12935.0,12930.0,12930.0,50,542694,542714
2019-09-20 21:50:00.000000000,12930.0,12930.0,12925.0,12925.0,422,542714,542704
2019-09-20 21:51:00.000000000,12925.0,12930.0,12925.0,12925.0,652,542704,542556
2019-09-20 21:52:00.000000000,12925.0,12935.0,12925.0,12935.0,470,542556,542424
2019-09-20 21:53:00.000000000,12935.0,12935.0,12930.0,12930.0,50,542424,542418
2019-09-20 21:54:00.000000000,12930.0,12935.0,12930.0,12930.0,114,542418,542446
2019-09-20 21:55:00.000000000,12930.0,12935.0,12930.0,12935.0,134,542446,542416
2019-09-20 21:56:00.000000000,12935.0,12940.0,12930.0,12940.0,300,542416,542384
2019-09-20 21:57:00.000000000,12940.0,12940.0,12930.0,12930.0,702,542384,542194
2019-09-20 21:58:00.000000000,12930.0,12935.0,12930.0,12930.0,42,542194,542194
2019-09-20 21:59:00.000000000,12930.0,12935.0,12930.0,12930.0,52,542194,542212
2019-09-20 22:00:00.000000000,12930.0,12935.0,12930.0,12930.0,82,542212,542190
2019-09-20 22:01:00.000000000,12930.0,12930.0,12925.0,12925.0,342,542190,542060
2019-09-20 22:02:00.000000000,12925.0,12930.0,12925.0,12925.0,66,542060,542026
2019-09-20 22:03:00.000000000,12925.0,12930.0,12925.0,12925.0,76,542026,542048
2019-09-20 22:04:00.000000000,12925.0,12930.0,12925.0,12930.0,526,542048,541686
2019-09-20 22:05:00.000000000,12930.0,12935.0,12930.0,12930.0,516,541686,541650
2019-09-20 22:06:00.000000000,12930.0,12930.0,12925.0,12930.0,72,541650,541660
2019-09-20 22:07:00.000000000,12930.0,12930.0,12925.0,12930.0,54,541660,541676
2019-09-20 22:08:00.000000000,12930.0,12930.0,12930.0,12930.0,2,541676,541678
2019-09-20 22:09:00.000000000,12930.0,12930.0,12925.0,12930.0,466,541678,541556
2019-09-20 22:10:00.000000000,12930.0,12935.0,12925.0,12935.0,236,541556,541428
2019-09-20 22:11:00.000000000,12935.0,12935.0,12925.0,12925.0,208,541428,541424
2019-09-20 22:12:00.000000000,12925.0,12930.0,12925.0,12930.0,606,541424,541398
2019-09-20 22:13:00.000000000,12930.0,12930.0,12925.0,12930.0,30,541398,541386
2019-09-20 22:14:00.000000000,12930.0,12930.0,12925.0,12930.0,22,541386,541384
2019-09-20 22:15:00.000000000,12930.0,12930.0,12920.0,12920.0,378,541384,541422
2019-09-20 22:16:00.000000000,12920.0,12925.0,12920.0,12925.0,120,541422,541426
2019-09-20 22:17:00.000000000,12925.0,12930.0,12920.0,12930.0,394,541426,541412
2019-09-20 22:18:00.000000000,12930.0,12930.0,12925.0,12925.0,82,541412,541438
2019-09-20 22:19:00.000000000,12925.0,12930.0,12925.0,12930.0,406,541438,541512
2019-09-20 22:20:00.000000000,12930.0,12935.0,12930.0,12935.0,142,541512,541482
2019-09-20 22:21:00.000000000,12935.0,12935.0,12930.0,12930.0,94,541482,541480
2019-09-20 22:22:00.000000000,12930.0,12935.0,12930.0,12930.0,66,541480,541478
2019-09-20 22:23:00.000000000,12930.0,12935.0,12930.0,12930.0,34,541478,541472
2019-09-20 22:24:00.000000000,12930.0,12935.0,12930.0,12930.0,256,541472,541384
2019-09-20 22:25:00.000000000,12930.0,12930.0,12925.0,12925.0,296,541384,541360
2019-09-20 22:26:00.000000000,12925.0,12925.0,12910.0,12910.0,1254,541360,541270
2019-09-20 22:27:00.000000000,12910.0,12915.0,12910.0,12910.0,504,541270,541224
2019-09-20 22:28:00.000000000,12910.0,12915.0,12905.0,12905.0,1656,541224,541426
2019-09-20 22:29:00.000000000,12905.0,12915.0,12905.0,12905.0,1370,541426,541018
2019-09-20 22:30:00.000000000,12905.0,12915.0,12905.0,12915.0,1064,541018,541014
2019-09-20 22:31:00.000000000,12915.0,12915.0,12910.0,12910.0,510,541014,541180
2019-09-20 22:32:00.000000000,12910.0,12910.0,12905.0,12905.0,1706,541180,540630
2019-09-20 22:33:00.000000000,12905.0,12910.0,12905.0,12910.0,78,540630,540678
2019-09-20 22:34:00.000000000,12910.0,12910.0,12905.0,12905.0,162,540678,540664
2019-09-20 22:35:00.000000000,12905.0,12905.0,12885.0,12890.0,6576,540664,539508
2019-09-20 22:36:00.000000000,12890.0,12900.0,12885.0,12895.0,1116,539508,539862
2019-09-20 22:37:00.000000000,12895.0,12900.0,12890.0,12895.0,664,539862,539686
2019-09-20 22:38:00.000000000,12895.0,12895.0,12890.0,12895.0,888,539686,539530
2019-09-20 22:39:00.000000000,12895.0,12900.0,12890.0,12900.0,946,539530,539144
2019-09-20 22:40:00.000000000,12900.0,12905.0,12895.0,12905.0,1258,539144,539152
2019-09-20 22:41:00.000000000,12905.0,12905.0,12895.0,12905.0,1224,539152,539390
2019-09-20 22:42:00.000000000,12905.0,12910.0,12905.0,12905.0,670,539390,539150
2019-09-20 22:43:00.000000000,12905.0,12905.0,12895.0,12895.0,666,539150,539066
2019-09-20 22:44:00.000000000,12895.0,12900.0,12895.0,12895.0,192,539066,539058
2019-09-20 22:45:00.000000000,12895.0,12905.0,12895.0,12905.0,756,539058,539194
2019-09-20 22:46:00.000000000,12905.0,12910.0,12900.0,12900.0,688,539194,539022
2019-09-20 22:47:00.000000000,12900.0,12905.0,12895.0,12905.0,990,539022,538810
2019-09-20 22:48:00.000000000,12905.0,12910.0,12900.0,12910.0,196,538810,538786
2019-09-20 22:49:00.000000000,12910.0,12910.0,12900.0,12900.0,254,538786,538778
2019-09-20 22:50:00.000000000,12900.0,12905.0,12895.0,12900.0,812,538778,538936
2019-09-20 22:51:00.000000000,12900.0,12900.0,12900.0,12900.0,564,538936,538868
2019-09-20 22:52:00.000000000,12900.0,12905.0,12900.0,12905.0,184,538868,538852
2019-09-20 22:53:00.000000000,12905.0,12905.0,12900.0,12905.0,30,538852,538854
2019-09-20 22:54:00.000000000,12905.0,12905.0,12900.0,12905.0,48,538854,538850
2019-09-20 22:55:00.000000000,12905.0,12905.0,12900.0,12905.0,590,538850,538568
2019-09-20 22:56:00.000000000,12905.0,12910.0,12905.0,12905.0,122,538568,538504
2019-09-20 22:57:00.000000000,12905.0,12910.0,12905.0,12910.0,328,538504,538524
2019-09-20 22:58:00.000000000,12910.0,12920.0,12905.0,12915.0,1072,538524,538290
2019-09-20 22:59:00.000000000,12915.0,12920.0,12910.0,12915.0,1074,538290,537854
2019-09-20 23:00:00.000000000,12915.0,12920.0,12910.0,12915.0,774,537854,538110
2019-09-20 23:01:00.000000000,12915.0,12920.0,12910.0,12915.0,780,538110,538096
2019-09-20 23:02:00.000000000,12915.0,12920.0,12910.0,12915.0,258,538096,538198
2019-09-20 23:03:00.000000000,12915.0,12915.0,12910.0,12910.0,40,538198,538202
2019-09-20 23:04:00.000000000,12910.0,12915.0,12910.0,12915.0,34,538202,538204
2019-09-20 23:05:00.000000000,12915.0,12915.0,12910.0,12915.0,690,538204,538336
2019-09-20 23:06:00.000000000,12915.0,12915.0,12910.0,12915.0,16,538336,538330
2019-09-20 23:07:00.000000000,12915.0,12915.0,12910.0,12915.0,62,538330,538318
2019-09-20 23:08:00.000000000,12915.0,12915.0,12910.0,12910.0,160,538318,538190
2019-09-20 23:09:00.000000000,12910.0,12915.0,12910.0,12915.0,134,538190,538156
2019-09-20 23:10:00.000000000,12915.0,12920.0,12915.0,12920.0,498,538156,538276
2019-09-20 23:11:00.000000000,12920.0,12920.0,12915.0,12920.0,254,538276,538262
2019-09-20 23:12:00.000000000,12920.0,12920.0,12915.0,12920.0,76,538262,538286
2019-09-20 23:13:00.000000000,12920.0,12920.0,12915.0,12915.0,128,538286,538262
2019-09-20 23:14:00.000000000,12915.0,12920.0,12915.0,12920.0,50,538262,538278
2019-09-20 23:15:00.000000000,12920.0,12920.0,12915.0,12915.0,74,538278,538238
2019-09-20 23:16:00.000000000,12915.0,12920.0,12915.0,12915.0,90,538238,538216
2019-09-20 23:17:00.000000000,12915.0,12920.0,12915.0,12915.0,154,538216,538158
2019-09-20 23:18:00.000000000,12915.0,12915.0,12910.0,12910.0,500,538158,537946
2019-09-20 23:19:00.000000000,12910.0,12920.0,12910.0,12915.0,496,537946,537676
2019-09-20 23:20:00.000000000,12915.0,12920.0,12915.0,12915.0,114,537676,537662
2019-09-20 23:21:00.000000000,12915.0,12920.0,12915.0,12920.0,66,537662,537644
2019-09-20 23:22:00.000000000,12920.0,12920.0,12920.0,12920.0,136,537644,537576
2019-09-20 23:23:00.000000000,12920.0,12920.0,12915.0,12915.0,114,537576,537520
2019-09-20 23:24:00.000000000,12915.0,12925.0,12915.0,12920.0,674,537520,537448
2019-09-20 23:25:00.000000000,12920.0,12925.0,12920.0,12920.0,600,537448,537076
2019-09-20 23:26:00.000000000,12920.0,12920.0,12920.0,12920.0,102,537076,537006
2019-09-20 23:27:00.000000000,12920.0,12925.0,12915.0,12920.0,1110,537006,536644
2019-09-20 23:28:00.000000000,12920.0,12920.0,12915.0,12920.0,674,536644,536488
2019-09-20 23:29:00.000000000,12920.0,12925.0,12915.0,12915.0,724,536488,536230
2019-09-23 09:00:00.000000000,12895.0,12900.0,12875.0,12900.0,8938,536230,537784
2019-09-23 09:01:00.000000000,12900.0,12900.0,12880.0,12880.0,4936,537784,538424
2019-09-23 09:02:00.000000000,12880.0,12895.0,12875.0,12895.0,3322,538424,538514
2019-09-23 09:03:00.000000000,12895.0,12900.0,12880.0,12885.0,2380,538514,539004
2019-09-23 09:04:00.000000000,12885.0,12890.0,12875.0,12885.0,2534,539004,539532
2019-09-23 09:05:00.000000000,12885.0,12890.0,12865.0,12870.0,5702,539532,540872
2019-09-23 09:06:00.000000000,12870.0,12875.0,12865.0,12870.0,2782,540872,541650
2019-09-23 09:07:00.000000000,12870.0,12880.0,12870.0,12880.0,1592,541650,541710
2019-09-23 09:08:00.000000000,12880.0,12880.0,12870.0,12870.0,776,541710,542096
2019-09-23 09:09:00.000000000,12870.0,12875.0,12870.0,12875.0,1122,542096,542368
2019-09-23 09:10:00.000000000,12875.0,12885.0,12870.0,12885.0,1558,542368,542796
2019-09-23 09:11:00.000000000,12885.0,12885.0,12875.0,12875.0,1078,542796,542988
2019-09-23 09:12:00.000000000,12875.0,12880.0,12875.0,12880.0,430,542988,543144
2019-09-23 09:13:00.000000000,12880.0,12885.0,12875.0,12880.0,412,543144,543220
2019-09-23 09:14:00.000000000,12880.0,12890.0,12880.0,12885.0,1484,543220,543562
2019-09-23 09:15:00.000000000,12885.0,12890.0,12880.0,12880.0,704,543562,543658
2019-09-23 09:16:00.000000000,12880.0,12885.0,12875.0,12875.0,784,543658,543802
2019-09-23 09:17:00.000000000,12875.0,12885.0,12875.0,12880.0,744,543802,543694
2019-09-23 09:18:00.000000000,12880.0,12890.0,12875.0,12890.0,1186,543694,544188
2019-09-23 09:19:00.000000000,12890.0,12890.0,12885.0,12890.0,326,544188,544248
2019-09-23 09:20:00.000000000,12890.0,12890.0,12880.0,12890.0,944,544248,544304
2019-09-23 09:21:00.000000000,12890.0,12890.0,12880.0,12880.0,562,544304,544182
2019-09-23 09:22:00.000000000,12880.0,12890.0,12880.0,12890.0,430,544182,544072
2019-09-23 09:23:00.000000000,12890.0,12890.0,12885.0,12890.0,180,544072,544134
2019-09-23 09:24:00.000000000,12890.0,12890.0,12880.0,12885.0,1040,544134,544346
2019-09-23 09:25:00.000000000,12885.0,12890.0,12880.0,12880.0,550,544346,544330
2019-09-23 09:26:00.000000000,12880.0,12885.0,12875.0,12875.0,882,544330,544450
2019-09-23 09:27:00.000000000,12875.0,12880.0,12870.0,12875.0,1132,544450,544750
2019-09-23 09:28:00.000000000,12875.0,12885.0,12875.0,12875.0,740,544750,544738
2019-09-23 09:29:00.000000000,12875.0,12875.0,12860.0,12865.0,2916,544738,545716
2019-09-23 09:30:00.000000000,12865.0,12870.0,12835.0,12845.0,7034,545716,547202
2019-09-23 09:31:00.000000000,12845.0,12860.0,12845.0,12855.0,2884,547202,547536
2019-09-23 09:32:00.000000000,12855.0,12855.0,12845.0,12850.0,2142,547536,547432
2019-09-23 09:33:00.000000000,12850.0,12855.0,12845.0,12855.0,1272,547432,547744
2019-09-23 09:34:00.000000000,12855.0,12865.0,12850.0,12865.0,1216,547744,547726
2019-09-23 09:35:00.000000000,12865.0,12865.0,12860.0,12860.0,518,547726,547700
2019-09-23 09:36:00.000000000,12860.0,12865.0,12860.0,12865.0,750,547700,547684
2019-09-23 09:37:00.000000000,12865.0,12865.0,12860.0,12860.0,390,547684,547762
2019-09-23 09:38:00.000000000,12860.0,12865.0,12855.0,12860.0,852,547762,547890
2019-09-23 09:39:00.000000000,12860.0,12865.0,12855.0,12865.0,832,547890,547978
2019-09-23 09:40:00.000000000,12865.0,12870.0,12865.0,12865.0,660,547978,548018
2019-09-23 09:41:00.000000000,12865.0,12865.0,12855.0,12860.0,570,548018,548000
2019-09-23 09:42:00.000000000,12860.0,12865.0,12855.0,12860.0,594,548000,548212
2019-09-23 09:43:00.000000000,12860.0,12860.0,12835.0,12840.0,3106,548212,549270
2019-09-23 09:44:00.000000000,12840.0,12855.0,12835.0,12850.0,958,549270,549220
2019-09-23 09:45:00.000000000,12850.0,12855.0,12845.0,12855.0,1142,549220,549394
2019-09-23 09:46:00.000000000,12855.0,12860.0,12850.0,12850.0,772,549394,549558
2019-09-23 09:47:00.000000000,12850.0,12855.0,12850.0,12855.0,212,549558,549604
2019-09-23 09:48:00.000000000,12855.0,12855.0,12845.0,12855.0,924,549604,549770
2019-09-23 09:49:00.000000000,12855.0,12860.0,12850.0,12850.0,512,549770,549764
2019-09-23 09:50:00.000000000,12850.0,12860.0,12850.0,12855.0,692,549764,549768
2019-09-23 09:51:00.000000000,12855.0,12860.0,12855.0,12855.0,464,549768,549732
2019-09-23 09:52:00.000000000,12855.0,12860.0,12855.0,12860.0,182,549732,549664
2019-09-23 09:53:00.000000000,12860.0,12860.0,12855.0,12855.0,128,549664,549654
2019-09-23 09:54:00.000000000,12855.0,12865.0,12855.0,12865.0,874,549654,549794
2019-09-23 09:55:00.000000000,12865.0,12865.0,12855.0,12855.0,848,549794,549874
2019-09-23 09:56:00.000000000,12855.0,12860.0,12855.0,12860.0,160,549874,549900
2019-09-23 09:57:00.000000000,12860.0,12860.0,12845.0,12850.0,1028,549900,550112
2019-09-23 09:58:00.000000000,12850.0,12855.0,12845.0,12855.0,720,550112,550038
2019-09-23 09:59:00.000000000,12855.0,12860.0,12850.0,12855.0,530,550038,549922
2019-09-23 10:00:00.000000000,12855.0,12860.0,12850.0,12855.0,778,549922,550048
2019-09-23 10:01:00.000000000,12855.0,12855.0,12850.0,12855.0,148,550048,550000
2019-09-23 10:02:00.000000000,12855.0,12855.0,12845.0,12845.0,428,550000,550058
2019-09-23 10:03:00.000000000,12845.0,12850.0,12845.0,12845.0,274,550058,549894
2019-09-23 10:04:00.000000000,12845.0,12860.0,12845.0,12860.0,2076,549894,549970
2019-09-23 10:05:00.000000000,12860.0,12860.0,12850.0,12850.0,910,549970,550386
2019-09-23 10:06:00.000000000,12850.0,12860.0,12850.0,12855.0,936,550386,550380
2019-09-23 10:07:00.000000000,12855.0,12855.0,12850.0,12850.0,132,550380,550412
2019-09-23 10:08:00.000000000,12850.0,12855.0,12850.0,12855.0,390,550412,550496
2019-09-23 10:09:00.000000000,12855.0,12860.0,12850.0,12855.0,714,550496,550478
2019-09-23 10:10:00.000000000,12855.0,12855.0,12850.0,12850.0,444,550478,550450
2019-09-23 10:11:00.000000000,12850.0,12855.0,12845.0,12850.0,584,550450,550294
2019-09-23 10:12:00.000000000,12850.0,12855.0,12850.0,12850.0,128,550294,550336
2019-09-23 10:13:00.000000000,12850.0,12855.0,12850.0,12855.0,192,550336,550328
2019-09-23 10:14:00.000000000,12855.0,12860.0,12850.0,12855.0,816,550328,550314
2019-09-23 10:30:00.000000000,12850.0,12850.0,12840.0,12845.0,2384,550314,551278
2019-09-23 10:31:00.000000000,12845.0,12845.0,12820.0,12825.0,4866,551278,552278
2019-09-23 10:32:00.000000000,12825.0,12825.0,12805.0,12815.0,5154,552278,553818
2019-09-23 10:33:00.000000000,12815.0,12820.0,12800.0,12815.0,6382,553818,555280
2019-09-23 10:34:00.000000000,12815.0,12835.0,12810.0,12820.0,3700,555280,554904
2019-09-23 10:35:00.000000000,12820.0,12825.0,12815.0,12825.0,2242,554904,555262
2019-09-23 10:36:00.000000000,12825.0,12825.0,12760.0,12785.0,13454,555262,557528
2019-09-23 10:37:00.000000000,12785.0,12800.0,12775.0,12790.0,3978,557528,557966
2019-09-23 10:38:00.000000000,12790.0,12795.0,12775.0,12780.0,5330,557966,558932
2019-09-23 10:39:00.000000000,12780.0,12795.0,12780.0,12790.0,1892,558932,559422
2019-09-23 10:40:00.000000000,12790.0,12790.0,12775.0,12785.0,2544,559422,560438
2019-09-23 10:41:00.000000000,12785.0,12785.0,12770.0,12780.0,3176,560438,560984
2019-09-23 10:42:00.000000000,12780.0,12795.0,12775.0,12795.0,2744,560984,561294
2019-09-23 10:43:00.000000000,12795.0,12795.0,12770.0,12775.0,2006,561294,561566
2019-09-23 10:44:00.000000000,12775.0,12785.0,12775.0,12785.0,1004,561566,561736
2019-09-23 10:45:00.000000000,12785.0,12790.0,12780.0,12785.0,1112,561736,561790
2019-09-23 10:46:00.000000000,12785.0,12785.0,12760.0,12765.0,3614,561790,562576
2019-09-23 10:47:00.000000000,12765.0,12775.0,12760.0,12770.0,3090,562576,562478
2019-09-23 10:48:00.000000000,12770.0,12780.0,12765.0,12780.0,2328,562478,562858
2019-09-23 10:49:00.000000000,12780.0,12785.0,12775.0,12775.0,1368,562858,563000
2019-09-23 10:50:00.000000000,12775.0,12785.0,12775.0,12780.0,1018,563000,563120
2019-09-23 10:51:00.000000000,12780.0,12790.0,12775.0,12790.0,1494,563120,563446
2019-09-23 10:52:00.000000000,12790.0,12790.0,12775.0,12775.0,2180,563446,563484
2019-09-23 10:53:00.000000000,12775.0,12780.0,12765.0,12770.0,1802,563484,563426
2019-09-23 10:54:00.000000000,12770.0,12780.0,12770.0,12775.0,886,563426,563758
2019-09-23 10:55:00.000000000,12775.0,12775.0,12765.0,12775.0,1550,563758,564438
2019-09-23 10:56:00.000000000,12775.0,12785.0,12770.0,12780.0,1018,564438,564660
2019-09-23 10:57:00.000000000,12780.0,12785.0,12775.0,12785.0,706,564660,564754
2019-09-23 10:58:00.000000000,12785.0,12800.0,12780.0,12790.0,3564,564754,564822
2019-09-23 10:59:00.000000000,12790.0,12795.0,12785.0,12790.0,1204,564822,564854
2019-09-23 11:00:00.000000000,12790.0,12790.0,12775.0,12780.0,1668,564854,565322
2019-09-23 11:01:00.000000000,12780.0,12785.0,12775.0,12780.0,602,565322,565274
2019-09-23 11:02:00.000000000,12780.0,12785.0,12775.0,12785.0,506,565274,565538
2019-09-23 11:03:00.000000000,12785.0,12785.0,12780.0,12780.0,492,565538,565694
2019-09-23 11:04:00.000000000,12780.0,12785.0,12780.0,12780.0,270,565694,565694
2019-09-23 11:05:00.000000000,12780.0,12790.0,12780.0,12785.0,1142,565694,565730
2019-09-23 11:06:00.000000000,12785.0,12790.0,12785.0,12785.0,462,565730,565784
2019-09-23 11:07:00.000000000,12785.0,12790.0,12780.0,12790.0,308,565784,565880
2019-09-23 11:08:00.000000000,12790.0,12790.0,12785.0,12790.0,66,565880,565912
2019-09-23 11:09:00.000000000,12790.0,12790.0,12785.0,12785.0,130,565912,565990
2019-09-23 11:10:00.000000000,12785.0,12790.0,12785.0,12790.0,330,565990,566030
2019-09-23 11:11:00.000000000,12790.0,12790.0,12785.0,12790.0,488,566030,566106
2019-09-23 11:12:00.000000000,12790.0,12795.0,12785.0,12795.0,406,566106,566230
2019-09-23 11:13:00.000000000,12795.0,12795.0,12785.0,12785.0,886,566230,566612
2019-09-23 11:14:00.000000000,12785.0,12790.0,12780.0,12790.0,466,566612,566720
2019-09-23 11:15:00.000000000,12790.0,12790.0,12780.0,12780.0,992,566720,566970
2019-09-23 11:16:00.000000000,12780.0,12790.0,12780.0,12785.0,160,566970,567010
2019-09-23 11:17:00.000000000,12785.0,12790.0,12780.0,12785.0,694,567010,566906
2019-09-23 11:18:00.000000000,12785.0,12790.0,12785.0,12785.0,88,566906,566910
2019-09-23 11:19:00.000000000,12785.0,12790.0,12785.0,12790.0,108,566910,566914
2019-09-23 11:20:00.000000000,12790.0,12795.0,12785.0,12795.0,772,566914,566898
2019-09-23 11:21:00.000000000,12795.0,12795.0,12785.0,12790.0,946,566898,566618
2019-09-23 11:22:00.000000000,12790.0,12825.0,12790.0,12810.0,4296,566618,565752
2019-09-23 11:23:00.000000000,12810.0,12820.0,12810.0,12815.0,1722,565752,565190
2019-09-23 11:24:00.000000000,12815.0,12835.0,12815.0,12830.0,3656,565190,564264
2019-09-23 11:25:00.000000000,12830.0,12830.0,12820.0,12820.0,632,564264,564386
2019-09-23 11:26:00.000000000,12820.0,12825.0,12820.0,12825.0,290,564386,564314
2019-09-23 11:27:00.000000000,12825.0,12825.0,12820.0,12820.0,514,564314,564152
2019-09-23 11:28:00.000000000,12820.0,12825.0,12820.0,12820.0,350,564152,564116
2019-09-23 11:29:00.000000000,12820.0,12830.0,12820.0,12825.0,1094,564116,563942
2019-09-23 13:30:00.000000000,12805.0,12815.0,12790.0,12805.0,4006,563942,565210
2019-09-23 13:31:00.000000000,12805.0,12805.0,12795.0,12795.0,1548,565210,565666
2019-09-23 13:32:00.000000000,12795.0,12800.0,12790.0,12800.0,1084,565666,565794
2019-09-23 13:33:00.000000000,12800.0,12800.0,12790.0,12795.0,848,565794,565740
2019-09-23 13:34:00.000000000,12795.0,12795.0,12780.0,12785.0,2376,565740,566174
2019-09-23 13:35:00.000000000,12785.0,12790.0,12780.0,12785.0,650,566174,566422
2019-09-23 13:36:00.000000000,12785.0,12790.0,12780.0,12785.0,562,566422,566580
2019-09-23 13:37:00.000000000,12785.0,12790.0,12780.0,12785.0,958,566580,566732
2019-09-23 13:38:00.000000000,12785.0,12795.0,12785.0,12795.0,374,566732,566804
2019-09-23 13:39:00.000000000,12795.0,12795.0,12785.0,12795.0,838,566804,566714
2019-09-23 13:40:00.000000000,12795.0,12795.0,12785.0,12790.0,988,566714,566832
2019-09-23 13:41:00.000000000,12790.0,12795.0,12790.0,12795.0,420,566832,566712
2019-09-23 13:42:00.000000000,12795.0,12800.0,12790.0,12790.0,790,566712,566770
2019-09-23 13:43:00.000000000,12790.0,12805.0,12790.0,12800.0,986,566770,567034
2019-09-23 13:44:00.000000000,12800.0,12800.0,12790.0,12790.0,1348,567034,567478
2019-09-23 13:45:00.000000000,12790.0,12795.0,12780.0,12785.0,1496,567478,567596
2019-09-23 13:46:00.000000000,12785.0,12795.0,12785.0,12795.0,386,567596,567552
2019-09-23 13:47:00.000000000,12795.0,12795.0,12785.0,12790.0,236,567552,567540
2019-09-23 13:48:00.000000000,12790.0,12795.0,12785.0,12790.0,212,567540,567586
2019-09-23 13:49:00.000000000,12790.0,12795.0,12790.0,12790.0,210,567586,567722
2019-09-23 13:50:00.000000000,12790.0,12795.0,12785.0,12790.0,554,567722,567704
2019-09-23 13:51:00.000000000,12790.0,12795.0,12785.0,12790.0,658,567704,567786
2019-09-23 13:52:00.000000000,12790.0,12795.0,12785.0,12795.0,406,567786,567948
2019-09-23 13:53:00.000000000,12795.0,12795.0,12790.0,12795.0,116,567948,567986
2019-09-23 13:54:00.000000000,12795.0,12795.0,12785.0,12785.0,256,567986,568112
2019-09-23 13:55:00.000000000,12785.0,12785.0,12780.0,12785.0,1396,568112,568396
2019-09-23 13:56:00.000000000,12785.0,12785.0,12780.0,12785.0,280,568396,568456
2019-09-23 13:57:00.000000000,12785.0,12795.0,12780.0,12790.0,1556,568456,568822
2019-09-23 13:58:00.000000000,12790.0,12795.0,12790.0,12790.0,400,568822,568826
2019-09-23 13:59:00.000000000,12790.0,12800.0,12790.0,12795.0,1086,568826,568810
2019-09-23 14:00:00.000000000,12795.0,12805.0,12795.0,12800.0,1286,568810,568972
2019-09-23 14:01:00.000000000,12800.0,12800.0,12795.0,12800.0,184,568972,569008
2019-09-23 14:02:00.000000000,12800.0,12800.0,12795.0,12800.0,542,569008,569176
2019-09-23 14:03:00.000000000,12800.0,12805.0,12795.0,12795.0,694,569176,569290
2019-09-23 14:04:00.000000000,12795.0,12800.0,12795.0,12800.0,282,569290,569226
2019-09-23 14:05:00.000000000,12800.0,12800.0,12790.0,12790.0,620,569226,569548
2019-09-23 14:06:00.000000000,12790.0,12795.0,12785.0,12790.0,492,569548,569766
2019-09-23 14:07:00.000000000,12790.0,12795.0,12790.0,12795.0,292,569766,569788
2019-09-23 14:08:00.000000000,12795.0,12800.0,12790.0,12800.0,420,569788,569708
2019-09-23 14:09:00.000000000,12800.0,12800.0,12795.0,12795.0,412,569708,570048
2019-09-23 14:10:00.000000000,12795.0,12800.0,12795.0,12795.0,466,570048,570162
2019-09-23 14:11:00.000000000,12795.0,12800.0,12795.0,12800.0,546,570162,570404
2019-09-23 14:12:00.000000000,12800.0,12800.0,12795.0,12800.0,214,570404,570346
2019-09-23 14:13:00.000000000,12800.0,12800.0,12795.0,12800.0,364,570346,570498
2019-09-23 14:14:00.000000000,12800.0,12800.0,12795.0,12795.0,198,570498,570448
2019-09-23 14:15:00.000000000,12795.0,12800.0,12795.0,12795.0,318,570448,570428
2019-09-23 14:16:00.000000000,12795.0,12800.0,12795.0,12795.0,238,570428,570436
2019-09-23 14:17:00.000000000,12795.0,12800.0,12790.0,12790.0,636,570436,570268
2019-09-23 14:18:00.000000000,12790.0,12795.0,12780.0,12785.0,984,570268,570664
2019-09-23 14:19:00.000000000,12785.0,12790.0,12780.0,12785.0,1050,570664,570850
2019-09-23 14:20:00.000000000,12785.0,12790.0,12780.0,12780.0,732,570850,571300
2019-09-23 14:21:00.000000000,12780.0,12785.0,12770.0,12785.0,3110,571300,571184
2019-09-23 14:22:00.000000000,12785.0,12795.0,12780.0,12790.0,2020,571184,571194
2019-09-23 14:23:00.000000000,12790.0,12795.0,12785.0,12790.0,1526,571194,570686
2019-09-23 14:24:00.000000000,12790.0,12820.0,12790.0,12810.0,4122,570686,570404
2019-09-23 14:25:00.000000000,12810.0,12815.0,12805.0,12815.0,1262,570404,570272
2019-09-23 14:26:00.000000000,12815.0,12830.0,12810.0,12825.0,1768,570272,569730
2019-09-23 14:27:00.000000000,12825.0,12825.0,12810.0,12815.0,2082,569730,569366
2019-09-23 14:28:00.000000000,12815.0,12825.0,12810.0,12825.0,1984,569366,568744
